date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:43	91/91	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Nov%202020%2009:37:47%20GMT	https://connectmed.co.ke/POST	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:37:44	165548/165548	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/fontawesome-webfont-aa58f33f239a0fb02f5c7a6c45c043d7a9ac9a093335806694ecd6d4edc0d6a8.ttf	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/fontawesome-webfont-aa58f33f239a0fb02f5c7a6c45c043d7a9ac9a093335806694ecd6d4edc0d6a8.ttf	(from https://connectmed.co.ke/assets/application-c18a6126ca13fb46f829f0a393b19919123fe4e8a8857b65a9a1f5d92a66b16d.css)
12:37:44	83965/83965	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:37:49%20GMT	https://connectmed.co.ke/patient/signup	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/patient/signup.html	(from https://connectmed.co.ke/)
12:37:44	1996/1996	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/symptoms/blood-sugar-4567ee6177f3b10ea18ed611b008f76972dd0d778c2d06d2001516ef3786c0c3.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/symptoms/blood-sugar-4567ee6177f3b10ea18ed611b008f76972dd0d778c2d06d2001516ef3786c0c3.png	(from https://connectmed.co.ke/)
12:37:45	2409/2409	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/symptoms/blood-pressure-28ad887d02ec0b0b918a0ba294710e7a105424e208947c0819c50c101cca5a49.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/symptoms/blood-pressure-28ad887d02ec0b0b918a0ba294710e7a105424e208947c0819c50c101cca5a49.png	(from https://connectmed.co.ke/)
12:37:46	57955/57955	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/errors/doctor_yay-692fb87b1c0e678f258b32c802c48274edde5d19824464f26c1977390d87c7ec.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/errors/doctor_yay-692fb87b1c0e678f258b32c802c48274edde5d19824464f26c1977390d87c7ec.png	(from https://connectmed.co.ke/)
12:37:46	7210/7210	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/bootstrapFormHelpers/bootstrap-formhelpers-phone-ec5738a49c9bf573f20dc98476000760ec7ee178ec9ec3a8a562c0863d9c33de.js	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/bootstrapFormHelpers/bootstrap-formhelpers-phone-ec5738a49c9bf573f20dc98476000760ec7ee178ec9ec3a8a562c0863d9c33de.js	(from https://connectmed.co.ke/)
12:37:47	35373/35373	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/step1v2-d768702580d8e24908cf483f1b7e26b990c21517c5f66845c1dea7ab07d4d21c.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/step1v2-d768702580d8e24908cf483f1b7e26b990c21517c5f66845c1dea7ab07d4d21c.png	(from https://connectmed.co.ke/how-it-works)
12:37:47	30057/30057	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/step2v2-0ba39f15dd854fb16909dba4dc4eea899e055dc517b0e3d25ef71dff2838bdf8.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/step2v2-0ba39f15dd854fb16909dba4dc4eea899e055dc517b0e3d25ef71dff2838bdf8.png	(from https://connectmed.co.ke/how-it-works)
12:37:48	27317/27317	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/step3v2-9246ffca1605f8c3ead05aaf696d533759e25b2216ecf4c07934ab3650e09cc9.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/step3v2-9246ffca1605f8c3ead05aaf696d533759e25b2216ecf4c07934ab3650e09cc9.png	(from https://connectmed.co.ke/how-it-works)
12:37:48	24083/24083	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/v2/pricing-6d2c76d0f7b1cc9e0dab65eb8b5e42b09f96847841175b2a49bc54da6cfb0d00.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/v2/pricing-6d2c76d0f7b1cc9e0dab65eb8b5e42b09f96847841175b2a49bc54da6cfb0d00.png	(from https://connectmed.co.ke/how-it-works)
12:37:49	27513/27513	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/checklist2-7d894b9ca9e4ca5e2e14d4b0c97c2e7836052b895ba26d8ed274a60888ecee5f.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/checklist2-7d894b9ca9e4ca5e2e14d4b0c97c2e7836052b895ba26d8ed274a60888ecee5f.png	(from https://connectmed.co.ke/how-it-works)
12:37:49	28444/28444	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/heart2-d63d4e9be6299fe62e8d969bcffb2b601b335276ab00d86a0387829bdc9be0b0.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/heart2-d63d4e9be6299fe62e8d969bcffb2b601b335276ab00d86a0387829bdc9be0b0.png	(from https://connectmed.co.ke/how-it-works)
12:37:50	26713/26713	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/dashboard2-180b4407821b70ac844b8cfc1655d4278c2b7d6177f0c8b5afab686349331566.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/dashboard2-180b4407821b70ac844b8cfc1655d4278c2b7d6177f0c8b5afab686349331566.png	(from https://connectmed.co.ke/how-it-works)
12:37:50	20560/20560	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/coaching-6fcd83a58d20c0beef8a6990c7fe6951d2c44cba4750b1d20c4f7ba47dd9d374.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/coaching-6fcd83a58d20c0beef8a6990c7fe6951d2c44cba4750b1d20c4f7ba47dd9d374.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:50	28906/28906	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/devices-8037605ba7809508ef0843ebbcc3f3c125592a1c03645e111bf36b3367c41b89.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/devices-8037605ba7809508ef0843ebbcc3f3c125592a1c03645e111bf36b3367c41b89.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:51	29418/29418	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/doctor-consults-0bf151d9962da639bd11eddaf8a4517ea1619571846890de6d3a56f199cd1013.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/doctor-consults-0bf151d9962da639bd11eddaf8a4517ea1619571846890de6d3a56f199cd1013.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:51	24240/24240	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/medications-7fe6b47c5cbc2033db9c620f76aa9b68dfc088d71fdbdba493ba11027d8d60ef.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/medications-7fe6b47c5cbc2033db9c620f76aa9b68dfc088d71fdbdba493ba11027d8d60ef.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:55	190439/190439	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/food-app-6bd176bbbc5a206ce32e66c0b0967908cfe1d72477f2cc88c9fe14e7442846ba.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/food-app-6bd176bbbc5a206ce32e66c0b0967908cfe1d72477f2cc88c9fe14e7442846ba.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:58	85275/85275	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/group-app-9d302589211df080714899c950178d70a5615bba605a7882be8db134a0c94de5.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/group-app-9d302589211df080714899c950178d70a5615bba605a7882be8db134a0c94de5.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:58	108698/108698	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/lesson-app-6814d236d6ee644269351c1c786425e1400007107660b3cd8f91b78c07a2d652.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/lesson-app-6814d236d6ee644269351c1c786425e1400007107660b3cd8f91b78c07a2d652.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:58	86549/86549	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/test-app-486336e3873fb3b93a2f4ddb7bf4459a18dc63174901324846aa2219c6dfb68e.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/test-app-486336e3873fb3b93a2f4ddb7bf4459a18dc63174901324846aa2219c6dfb68e.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:37:59	33609/33609	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/hypertension-price-7656b53b0b8330ec4605208b168691b0bf41dc4ee187ce51eceba237679ee0d7.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/hypertension-price-7656b53b0b8330ec4605208b168691b0bf41dc4ee187ce51eceba237679ee0d7.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:38:00	34021/34021	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/how-it-works/diabetes-price-48438e74514adef86fc66e25b8b7430561ff042f5342f769843fee47f3e5d381.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/how-it-works/diabetes-price-48438e74514adef86fc66e25b8b7430561ff042f5342f769843fee47f3e5d381.png	(from https://connectmed.co.ke/chronic-how-it-works)
12:38:03	84883/84883	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:38:08%20GMT	https://connectmed.co.ke/doctor_profiles/dolly_ngugi	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/dolly_ngugi.html	(from https://connectmed.co.ke/doctor_profiles)
12:38:05	55407/55407	---M--	200	added ('OK')	image/jpeg	etag:%22326095fef172625ad9975616f6150044%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/802/original/Snapchat-1966792475.jpg?1587720636	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/802/original/Snapchat-1966792475864a.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:38:08	84492/84492	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:38:13%20GMT	https://connectmed.co.ke/doctor_profiles/peter_mbugua	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/peter_mbugua.html	(from https://connectmed.co.ke/doctor_profiles)
12:38:13	84562/84562	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:38:17%20GMT	https://connectmed.co.ke/doctor_profiles/josephine_rading	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/josephine_rading.html	(from https://connectmed.co.ke/doctor_profiles)
12:38:22	87688/87688	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:38:24%20GMT	https://connectmed.co.ke/doctor_profiles/sheila_wanjiru	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/sheila_wanjiru.html	(from https://connectmed.co.ke/doctor_profiles)
12:38:42	1236890/1236890	---M--	200	added ('OK')	image/jpeg	etag:%22dbd2141e23429209b8dfa057ecc45e5b%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/676/original/IMG_20200320_143635.jpg?1584704481	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/676/original/IMG_20200320_1436355192.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:38:56	1888021/1888021	---M--	200	added ('OK')	image/jpeg	etag:%228cc8358d4da9793fd58eb520f4c6ca56%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/349/original/IMG_20200924_081349_2.jpg?1604219818	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/349/original/IMG_20200924_081349_27b89.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:38:57	344203/344203	---M--	200	added ('OK')	image/jpeg	etag:%22ce6c4007e8d0a6d5f0b3f2b4043230c6%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/711/original/IMG_20161007_220944.jpg?1585734150	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/711/original/IMG_20161007_22094443da.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:39:01	142172/142172	---M--	200	added ('OK')	image/jpeg	etag:%225f1ea76c918d62f9493d1280757a2ba2%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/342/original/IMG_20201028_124524.jpg?1603878410	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/342/original/IMG_20201028_124524b106.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:39:03	83795/83795	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:39:08%20GMT	https://connectmed.co.ke/doctor_profiles/jane_mita	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/jane_mita.html	(from https://connectmed.co.ke/doctor_profiles)
12:39:11	85606/85606	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:39:12%20GMT	https://connectmed.co.ke/doctor_profiles/winnie_muthee	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/winnie_muthee.html	(from https://connectmed.co.ke/doctor_profiles)
12:39:23	144690/144690	---M--	200	added ('OK')	image/jpeg	etag:%22aac0def9825d9f1f16fcadca59c2ff10%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/249/original/C2B00ADA-AC85-4E00-9018-1E590E348391.jpg?1600462455	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/249/original/C2B00ADA-AC85-4E00-9018-1E590E34839138e7.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:39:23	83729/83729	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:39:24%20GMT	https://connectmed.co.ke/doctor_profiles/eric_kanyi	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/eric_kanyi.html	(from https://connectmed.co.ke/doctor_profiles)
12:39:27	10201/10201	---M--	200	added ('OK')	image/png	etag:%227ec6c2b12ad8a7d885f081798507a581%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/662/original/AA_company_logo_01.png?1582709940	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/662/original/AA_company_logo_01fc2c.png	(from https://connectmed.co.ke/doctor_profiles)
12:39:34	83534/83534	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:39:36%20GMT	https://connectmed.co.ke/doctor_profiles/lilian_mwaura	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/lilian_mwaura.html	(from https://connectmed.co.ke/doctor_profiles)
12:39:46	83567/83567	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:39:46%20GMT	https://connectmed.co.ke/doctor_profiles/joyce_yuko	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/joyce_yuko.html	(from https://connectmed.co.ke/doctor_profiles)
12:39:56	716019/716019	---M--	200	added ('OK')	image/jpeg	etag:%226f05a1876562d2bd7ae409e8d9d89b50%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/700/original/IMG20190514195027.jpg?1586956554	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/700/original/IMG201905141950277ba8.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:40:00	54772/54772	---M--	200	added ('OK')	image/jpeg	etag:%224470c4580ff5e972c3ed8fff11fdd4a1%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/678/original/Joyce_Yuko.jpg?1584951876	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/678/original/Joyce_Yukobb56.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:40:11	84624/84624	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:40:12%20GMT	https://connectmed.co.ke/doctor_profiles/joyce_manthi	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/joyce_manthi.html	(from https://connectmed.co.ke/doctor_profiles)
12:40:23	84029/84029	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:40:23%20GMT	https://connectmed.co.ke/doctor_profiles/leah_githinji-ferguson	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/leah_githinji-ferguson.html	(from https://connectmed.co.ke/doctor_profiles)
12:40:39	978307/978307	---M--	200	added ('OK')	image/jpeg	etag:%22ea6a2fc7dec7e179e4ccf93cf8b404c1%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/217/original/IMG-1540.JPG?1598863396	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/217/original/IMG-154020fa.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:40:50	3666645/3666645	---M--	200	added ('OK')	image/jpeg	etag:%22d71caa77e9fdea25c896546fae05ae17%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/343/original/IMG_20201028_134022.jpg?1603882089	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/004/343/original/IMG_20201028_1340226135.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:40:51	85068/85068	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:40:53%20GMT	https://connectmed.co.ke/doctor_profiles/daphne_ngunjiri	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/daphne_ngunjiri.html	(from https://connectmed.co.ke/doctor_profiles)
12:40:57	781382/781382	---M--	200	added ('OK')	image/jpeg	etag:%22ffba294aee11b7152a890c184f5a4411%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/980/original/leah_profile_photo.jpg?1591622625	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/980/original/leah_profile_photo687a.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:40:58	39731/39731	---M--	200	added ('OK')	image/jpeg	etag:%22512f441df6227939355605945cd94c53%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/675/original/Image.jpg?1584697436	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/675/original/Imaged2a1.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:41:00	85424/85424	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:41:05%20GMT	https://connectmed.co.ke/doctor_profiles/beline_atati	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/beline_atati.html	(from https://connectmed.co.ke/doctor_profiles)
12:41:07	84355/84355	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:41:09%20GMT	https://connectmed.co.ke/doctor_profiles/doreen_asimba	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/doreen_asimba.html	(from https://connectmed.co.ke/doctor_profiles)
12:41:14	683748/683748	---M--	200	added ('OK')	image/jpeg	etag:%225081eac33b56b8d2439a42a7077deefb%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/968/original/IMG_20200603_131245.jpg?1591179485	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/968/original/IMG_20200603_131245ad14.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:41:15	40257/40257	---M--	200	added ('OK')	image/jpeg	etag:%22101e066473a4cbc6f537ba7c1b42ede1%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/985/original/Dr__Asimba.jpg?1591797891	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/doctors/images/000/003/985/original/Dr__Asimbab17c.jpg	(from https://connectmed.co.ke/doctor_profiles)
12:41:16	118904/118904	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/team/chris-a4bacbac064739376c28324e64c080e40c7f8345cb5e0eb347db78c310580166.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/team/chris-a4bacbac064739376c28324e64c080e40c7f8345cb5e0eb347db78c310580166.png	(from https://connectmed.co.ke/doctor_profiles)
12:41:21	133477/133477	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/team/musa-6b34877ca617c349f18d40a8a359e875a2c98124c739703f7e46de604b9bba50.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/team/musa-6b34877ca617c349f18d40a8a359e875a2c98124c739703f7e46de604b9bba50.png	(from https://connectmed.co.ke/doctor_profiles)
12:41:23	140233/140233	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/team/monique-358825d167c6c0658366e872e4dd065b1cab5280eb94cc492d8ce46f81fd2348.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/team/monique-358825d167c6c0658366e872e4dd065b1cab5280eb94cc492d8ce46f81fd2348.png	(from https://connectmed.co.ke/doctor_profiles)
12:41:24	26087/26087	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/about-us/pig-2e82975b6198e80b74ba1408479b68cbef4f66a24e52c8f93c69c9a75873717f.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/about-us/pig-2e82975b6198e80b74ba1408479b68cbef4f66a24e52c8f93c69c9a75873717f.png	(from https://connectmed.co.ke/about-us)
12:41:24	170628/170628	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/team/fibian-92539d18785eab2852624bbf6811f642ced9b229fc6a1ba7fc77b34c2a070e52.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/team/fibian-92539d18785eab2852624bbf6811f642ced9b229fc6a1ba7fc77b34c2a070e52.png	(from https://connectmed.co.ke/doctor_profiles)
12:41:25	29147/29147	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/about-us/gears-0410dbf942f7358dc19d599fe847ccaf91d94f6acb45827279d078968093a44b.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/about-us/gears-0410dbf942f7358dc19d599fe847ccaf91d94f6acb45827279d078968093a44b.png	(from https://connectmed.co.ke/about-us)
12:41:26	32277/32277	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/about-us/hand-b898995e4ad26c98c3b7f34bffd8b1957c1ea05ff5aff83aa92e8e68c6faa97f.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/about-us/hand-b898995e4ad26c98c3b7f34bffd8b1957c1ea05ff5aff83aa92e8e68c6faa97f.png	(from https://connectmed.co.ke/about-us)
12:41:27	23907/23907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/v2/melissa-eb7f7e11d2cfae1818fdc2ff0caaccbe92af0bf73bbaeeaa29c484f05293b402.jpg	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/v2/melissa-eb7f7e11d2cfae1818fdc2ff0caaccbe92af0bf73bbaeeaa29c484f05293b402.jpg	(from https://connectmed.co.ke/about-us)
12:41:28	24954/24954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/v2/eric-1dbd6174daece84bd3931c3fa26577ee623d0fc70c3c14595e137fdd9f5c5668.jpg	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/v2/eric-1dbd6174daece84bd3931c3fa26577ee623d0fc70c3c14595e137fdd9f5c5668.jpg	(from https://connectmed.co.ke/about-us)
12:41:28	14598/14598	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/v2/athman-1b65b1bb9c4b77247f01ef6e950218805eb3095d4da86dff5cf2f5bf44483b18.jpg	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/v2/athman-1b65b1bb9c4b77247f01ef6e950218805eb3095d4da86dff5cf2f5bf44483b18.jpg	(from https://connectmed.co.ke/about-us)
